timestamp,original_file,viewer,fuzz_type,payload_offset_attempted,trigger_offset_attempted,status,reason,retry_attempt,payload_validated,platform,fitting_payload_addr,fitting_offsets,success_label,confidence_score
1783729953.702237,sample_109.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729968.407171,sample_109.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.410136,sample_109.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.6879926,sample_109.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729969.1704812,sample_109.png,PIL,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.4155376,sample_109.png,PIL,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.688091,sample_109.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729968.7655828,sample_109.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.4671116,sample_109.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.699085,sample_109.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729969.4668927,sample_109.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.4828196,sample_109.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.664903,sample_109.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729969.4630136,sample_109.png,eog,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.63722,sample_109.png,eog,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.6639917,sample_109.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729969.4674811,sample_109.png,eog,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.9293292,sample_109.png,eog,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.686482,sample_109.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783729969.4739308,sample_109.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729975.9361534,sample_109.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783729953.702906,sample_109.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729953.6674836,sample_109.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783729953.6863782,sample_109.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871607.5061417,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871607.5410123,sample_109.png,png_consumer,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871610.7543383,sample_109.png,png_consumer,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871613.9406278,sample_109.png,png_consumer,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871617.1265152,sample_109.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871620.2845948,sample_109.png,png_consumer,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871623.4366145,sample_109.png,png_consumer,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871626.6165884,sample_109.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871633.3969357,sample_109.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.1812172,sample_109.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.2475188,sample_109.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.6508653,sample_109.png,PIL,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.4160821,sample_109.png,PIL,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.7400098,sample_109.png,PIL,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.3970137,sample_109.png,PIL,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.6774173,sample_109.png,PIL,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.2224977,sample_109.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.4094381,sample_109.png,eog,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.392917,sample_109.png,eog,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.2886364,sample_109.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871645.883465,sample_109.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871650.0182335,sample_109.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.246005,sample_109.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871646.195624,sample_109.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871650.3565826,sample_109.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.2983963,sample_109.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871646.2550232,sample_109.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871650.530918,sample_109.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.6250854,sample_109.png,eog,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.732017,sample_109.png,eog,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.7557824,sample_109.png,eog,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.7562296,sample_109.png,firefox,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783871637.6845973,sample_109.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871637.575683,sample_109.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871637.2382846,sample_109.png,eog,metadata_trigger,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871651.2934377,sample_109.png,eog,metadata_trigger_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871655.0358994,sample_109.png,eog,metadata_trigger_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.7563016,sample_109.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871656.5972943,sample_109.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871660.4715972,sample_109.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871637.7572696,sample_109.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783871656.5976696,sample_109.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783871660.5677269,sample_109.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884443.792012,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884443.8274956,sample_109.png,png_consumer,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884447.0132558,sample_109.png,png_consumer,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884450.088033,sample_109.png,png_consumer,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884453.137914,sample_109.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884456.2017744,sample_109.png,png_consumer,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884459.2697935,sample_109.png,png_consumer,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884462.3315392,sample_109.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884469.0935037,sample_109.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884472.8870864,sample_109.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884473.0120478,sample_109.png,PIL,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.0421004,sample_109.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.1313262,sample_109.png,PIL,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.1324315,sample_109.png,PIL,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.2921522,sample_109.png,PIL,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.3954353,sample_109.png,PIL,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.4277036,sample_109.png,PIL,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884472.9086232,sample_109.png,eog,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.0531776,sample_109.png,eog,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884472.9832566,sample_109.png,firefox,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.121869,sample_109.png,eog,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.3785973,sample_109.png,eog,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.3642726,sample_109.png,eog,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.4537873,sample_109.png,eog,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783884473.2198567,sample_109.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884473.4003327,sample_109.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884473.4122882,sample_109.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884472.9225957,sample_109.png,eog,metadata_trigger,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884486.8995755,sample_109.png,eog,metadata_trigger_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884490.6547582,sample_109.png,eog,metadata_trigger_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884472.9832067,sample_109.png,firefox,metadata_trigger,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884487.3977273,sample_109.png,firefox,metadata_trigger_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884491.3637264,sample_109.png,firefox,metadata_trigger_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884473.4539413,sample_109.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884489.1922634,sample_109.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884492.9989436,sample_109.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884473.4007607,sample_109.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783884489.5615149,sample_109.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783884493.3698924,sample_109.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
